Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
132,US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,Not,78.3,2,0.2,29.36
133,US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10002780,Office Supplies,Fasteners,Staples,Not,21.46,9,0.2,6.97
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,Yes,20.04,3,0.0,9.62
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,Yes,35.44,1,0.0,16.66
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Yes,11.52,4,0.0,3.46
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,Yes,4.02,2,0.0,1.97
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,Yes,76.18,3,0.2,26.66
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Yes,65.88,6,0.0,18.45
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,Yes,43.12,14,0.0,20.7
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10000940,Office Supplies,Art,Newell 343,Not,8.82,3,0.0,2.38
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,Not,10.86,3,0.0,5.1
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,Not,143.7,3,0.0,68.98
148,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Not,384.45,11,0.0,103.8
149,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Not,149.97,3,0.0,6.0
150,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Not,1951.84,8,0.0,585.55
151,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Not,171.55,5,0.0,80.63
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Not,157.92,5,0.2,17.77
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,Not,203.18,2,0.2,15.24
154,CA-2015-124919,2015-05-31,2015-05-31,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Not,58.38,7,0.0,26.27
155,CA-2015-124919,2015-05-31,2015-05-31,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,Not,105.52,4,0.0,48.54
156,CA-2015-124919,2015-05-31,2015-05-31,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Not,80.88,6,0.0,21.03
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Kelly Williams,OFF-LA-10002475,Office Supplies,Labels,Avery 519,Not,14.62,2,0.0,6.87
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Kelly Williams,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,Not,944.93,7,0.0,236.23
165,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,Not,9.94,3,0.2,2.73
166,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Not,8159.95,8,0.4,-1359.99
167,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Not,275.93,3,0.2,-58.63
168,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,Not,1740.06,9,0.3,-24.86
169,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,Not,32.06,6,0.2,6.81
170,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Not,177.98,5,0.8,-453.85
171,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,Not,143.98,3,0.2,9.0
172,CA-2014-118962,2014-05-08,2014-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Not,20.94,3,0.0,9.84
173,CA-2014-118962,2014-05-08,2014-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,Not,110.96,2,0.0,53.26
174,CA-2014-118962,2014-05-08,2014-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",Not,340.14,7,0.2,21.26
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Not,52.45,2,0.8,-131.12
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-LA-10003148,Office Supplies,Labels,Avery 51,Not,20.16,4,0.2,6.55
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Chuck Magee,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",Not,396.8,7,0.3,-11.34
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Chuck Magee,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,Not,15.88,5,0.2,-3.77
181,CA-2014-166191,2014-05-12,2014-09-12,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Kelly Williams,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",Not,24.82,2,0.2,1.86
182,CA-2014-166191,2014-05-12,2014-09-12,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Kelly Williams,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Not,408.74,7,0.2,76.64
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,Not,503.96,4,0.0,131.03
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),Not,149.95,5,0.0,41.99
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,Not,29.0,2,0.0,7.25
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Kelly Williams,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",Not,37.22,3,0.2,3.72
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Kelly Williams,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Not,20.02,3,0.2,6.26
190,CA-2015-102281,2015-12-10,2015-12-10,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Not,899.14,4,0.2,112.39
191,CA-2015-102281,2015-12-10,2015-12-10,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Not,71.76,6,0.0,20.09
192,CA-2015-102281,2015-12-10,2015-12-10,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,Not,51.84,8,0.0,24.88
193,CA-2015-102281,2015-12-10,2015-12-10,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Not,626.35,3,0.2,46.98
194,CA-2015-102281,2015-12-10,2015-12-10,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,Not,19.9,5,0.0,6.57
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Chuck Magee,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Not,7.41,2,0.2,1.2
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Chuck Magee,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Not,6.05,3,0.2,1.59
199,US-2017-124303,2017-06-07,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Not,2.95,2,0.7,-2.26
200,US-2017-124303,2017-06-07,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Not,16.06,3,0.2,5.82
202,CA-2014-133690,2014-03-08,2014-05-08,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Yes,218.75,2,0.5,-161.88
203,CA-2014-133690,2014-03-08,2014-05-08,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Yes,2.6,1,0.2,0.29
207,CA-2017-135860,2017-01-12,2017-07-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Kelly Williams,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",Not,83.92,4,0.0,5.87
208,CA-2017-135860,2017-01-12,2017-07-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Kelly Williams,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Not,131.98,2,0.0,35.63
209,CA-2017-135860,2017-01-12,2017-07-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Kelly Williams,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",Not,15.92,4,0.0,7.48
210,CA-2017-135860,2017-01-12,2017-07-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Kelly Williams,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",Not,52.29,9,0.0,16.21
211,CA-2017-135860,2017-01-12,2017-07-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Kelly Williams,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Not,91.99,1,0.0,3.68
213,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,OFF-LA-10004544,Office Supplies,Labels,Avery 505,Yes,23.68,2,0.2,8.88
214,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Yes,452.45,5,0.5,-244.32
215,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,Yes,62.98,3,0.4,-14.7
216,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,Yes,1188.0,9,0.7,-950.4
217,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Yes,89.58,2,0.2,4.48
218,CA-2016-130162,2016-10-28,2016-10-28,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",Not,93.06,6,0.0,26.06
219,CA-2016-130162,2016-10-28,2016-10-28,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,Not,302.38,3,0.2,22.68
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,Yes,5.58,2,0.2,1.81
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Yes,22.7,6,0.2,8.23
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,Yes,19.78,4,0.7,-13.84
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Yes,72.7,4,0.2,19.08
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,Yes,479.99,4,0.7,-383.99
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Yes,27.17,2,0.2,2.72
226,CA-2015-163055,2015-09-08,2015-09-08,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Not,2.2,1,0.0,0.97
227,CA-2015-163055,2015-09-08,2015-09-08,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Kelly Williams,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,Not,622.45,5,0.0,136.94
228,CA-2015-163055,2015-09-08,2015-09-08,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,Not,21.98,1,0.0,0.22
229,US-2015-145436,2015-02-28,2015-04-03,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,Not,161.57,2,0.2,-28.27
230,US-2015-145436,2015-02-28,2015-04-03,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",Not,389.7,8,0.2,43.84
232,US-2017-100930,2017-07-04,2017-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,Not,233.86,2,0.45,-102.05
233,US-2017-100930,2017-07-04,2017-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,Not,620.61,3,0.45,-248.25
234,US-2017-100930,2017-07-04,2017-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,Not,5.33,2,0.7,-3.55
235,US-2017-100930,2017-07-04,2017-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Not,258.07,3,0.2,0.0
